"crash_record_id","rd_no","crash_date_est_i","crash_date","posted_speed_limit","traffic_control_device","device_condition","weather_condition","lighting_condition","first_crash_type","trafficway_type","lane_cnt","alignment","roadway_surface_cond","road_defect","report_type","crash_type","intersection_related_i","private_property_i","hit_and_run_i","damage","date_police_notified","prim_contributory_cause","sec_contributory_cause","street_no","street_direction","street_name","beat_of_occurrence","photos_taken_i","statements_taken_i","dooring_i","work_zone_i","work_zone_type","workers_present_i","num_units","most_severe_injury","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident","injuries_no_indication","injuries_unknown","crash_hour","crash_day_of_week","crash_month","latitude","longitude","location"
"e074ce4f27e026dbc69107dfd1358336c969da5125ea721648336c48972116a03b3bc8822e9402e9662477c135f668f0f6020a82e3514815ebff486516663ba2",,,"2022-03-21T23:28:00.000","20","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","REAR TO FRONT","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2022-03-22T10:30:00.000","IMPROPER BACKING","NOT APPLICABLE","4032","W","31ST ST","1031",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","23","2","3","41.836974767","-87.725632115","POINT (-87.725632114701 41.836974766963)"
"627b0b993a681705b6b2c164a7b4c0a722a0e726bf8d64f921d79297a7ad9b380b1ee619bf7e0dae302917f472b85cf7e69f7121622e4ceca3babfd3e9fd59fc",,,"2022-03-21T23:20:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2022-03-21T23:25:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","9942","S","VINCENNES AVE","2213",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","23","2","3","41.712895148","-87.653908902","POINT (-87.653908902323 41.712895148041)"
"1c4ea6a6990dea519fbf896df41d2439940be37d4e2586cd6036e6755dbb55ad4a08c7677f47532354ef364e8f81424871528df285096d669f08529ec748c0fd",,,"2022-03-21T23:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT ON GRADE","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2022-03-21T23:05:00.000","IMPROPER LANE USAGE","NOT APPLICABLE","3252","S","HALSTED ST","913",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","23","2","3","41.834898972","-87.646349596","POINT (-87.646349595692 41.834898972255)"
"3f3cd972d8126508105369daf8dd3a50b40696e4be8bddfbea1d92e1f516df127399d578122c756834ed60190de730fb09efb824e03f2138e17c55bc49e4e81b",,"Y","2022-03-21T23:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2022-03-22T10:00:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","2820","N","LINDER AVE","2514",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","23","2","3","41.931963323","-87.763959336","POINT (-87.763959335529 41.931963323446)"
"eab767e1aeb99cc196698af121dbcaea1fc990921186be7d442d20692f14bf7da75a000f28442e21097cc3c947809c3dad005a9a12f631e5f9ee76bcb88f6250",,,"2022-03-21T22:22:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","OTHER OBJECT","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,"Y",,"$501 - $1,500","2022-03-21T22:22:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","NOT APPLICABLE","2325","W","41ST ST","924",,,,,,,"1","NO INDICATION OF INJURY","0","0","0","0","0","1","0","22","2","3","41.819231146","-87.683405576","POINT (-87.683405575601 41.819231145677)"
"3088720c7d9dda3e355cceced43dc68a06d1dc561cbd5511ddd9d4974f6d45e6ee435c8a2b73ca5c994ee2a544eeadaa070b9d6724ab969bd355585caffe7eee",,"Y","2022-03-21T22:00:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS","PARKED MOTOR VEHICLE","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2022-03-22T16:52:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","10931","S","VERNON AVE","513",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","22","2","3","41.695533268","-87.612086999","POINT (-87.612086999451 41.695533267618)"
"a2ac465f3cbb4ad4cca067cb95edf51e79206851e86174da804845fefb95d17c804866446b8e70e636606f1ceba474e806292e4fc8bc52651a84d7feb5ed09f6",,,"2022-03-21T22:00:00.000","10","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","SIDESWIPE SAME DIRECTION","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2022-03-21T23:30:00.000","NOT APPLICABLE","NOT APPLICABLE","10000","W","OHARE ST","1651",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","22","2","3","41.976201139","-87.905309125","POINT (-87.905309125103 41.976201139024)"
"bb06fc8a20d772c1f95f713618d8059d78f4a2b886f82653812618585b19e3819a91f8e724d52b0f2415d7e30d752926fb2f83c1cda8e8efd252b6636b4e3222",,,"2022-03-21T22:00:00.000","30","NO CONTROLS","NO CONTROLS","UNKNOWN","UNKNOWN","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2022-03-22T16:10:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","6447","N","WAYNE AVE","2432",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","22","2","3","41.99948668","-87.664187991","POINT (-87.66418799137 41.999486679845)"
"d583a88a8d2cfe6359a5efd9d299109e62e42404d457a8680cfa19599069e922b85cdcbee535260398cae913b6778b9bf7b69d75d564e9201fb74d7278303ecc",,,"2022-03-21T22:00:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2022-03-21T23:00:00.000","IMPROPER LANE USAGE","UNABLE TO DETERMINE","150","N","MICHIGAN AVE","111",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","22","2","3","41.884530964","-87.624602045","POINT (-87.624602044601 41.884530963783)"
"0d03097f9c41d7339e128acb657aa8ca2eb3aaf7f78e71df58183ca7cafb1ae2934b0b6cbd1ca2121cdf824af15a5bcff9e1c2aa803d36ef11eff7bc601c4b99",,,"2022-03-21T21:46:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2022-03-21T21:50:00.000","FOLLOWING TOO CLOSELY","FAILING TO REDUCE SPEED TO AVOID CRASH","5731","S","CORNELL DR","331",,,,,,,"2","INCAPACITATING INJURY","1","0","1","0","0","1","0","21","2","3","41.790733901","-87.58526207","POINT (-87.585262070277 41.790733900729)"
"0427860e3643b896e1a9b1f563ffdaad520cb69c7424668032fd6a5466bcc1639a9a88f0ab2dfba043e390b722a5057b9d83e43b3b0bff8c9efa3b03ef7f4df9",,,"2022-03-21T21:45:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","Y",,,"$500 OR LESS","2022-03-21T23:00:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","FOLLOWING TOO CLOSELY","517","N","PESHTIGO CT","1834",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","21","2","3","41.891707527","-87.61504312","POINT (-87.615043119975 41.891707526967)"
"8e87045cdd601da2526f88b174bcba2e52a89b2e0191ece575e15c35e0e009d72781baea53f1d397f452ca491e448de5ab6b177ff645fca1611bce5e877c2997",,,"2022-03-21T21:45:00.000","40","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","REAR END","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2022-03-21T22:00:00.000","DISTRACTION - FROM OUTSIDE VEHICLE","FOLLOWING TOO CLOSELY","3400","S","LAKE SHORE DR SB","211",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","21","2","3","41.832815224","-87.607478799","POINT (-87.607478799402 41.832815224055)"
"2e5d575f3a13cc370f4f3b0c9946e32eaf16b612dbc5387d217efe6db896180aceee703103428803a0524e54973036c33a633243fbcff94aa1eb8d22bb3fabe0",,,"2022-03-21T21:30:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2022-03-21T23:30:00.000","DISTRACTION - FROM OUTSIDE VEHICLE","DISTRACTION - FROM OUTSIDE VEHICLE","12407","S","WENTWORTH AVE","523",,,,,,,"3","NO INDICATION OF INJURY","0","0","0","0","0","1","0","21","2","3","41.668617894","-87.627026886","POINT (-87.627026886316 41.668617894156)"
"b6dd5721895825a09335143b6375727de82b7056bd74aa681ff6cdc3aea3af788b8f96737835d971ca867e961deff39c4c056458b4e45d469772d5b0f98580bf",,,"2022-03-21T21:15:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","REAR END","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,"Y","$501 - $1,500","2022-03-21T21:50:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","371","E","GARFIELD BLVD","231",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","4","0","21","2","3","41.79436299","-87.616359029","POINT (-87.616359028888 41.794362990327)"
"629885251a086944d5f23976fca0ee466f534f2ec60e3015d461f9a74d7840ad5d319e3f91c259eaea7c2c09ae01f2b1edc734febb3a198d76dab567c3a7bbeb",,,"2022-03-21T21:09:00.000","30","UNKNOWN","UNKNOWN","CLEAR","DARKNESS, LIGHTED ROAD","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","WET","UNKNOWN","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"$501 - $1,500","2022-03-21T21:09:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","935","W","BELMONT AVE","1933",,,,,,,"2","INCAPACITATING INJURY","1","0","1","0","0","2","0","21","2","3","41.939816257","-87.652944764","POINT (-87.652944763891 41.939816256962)"
"4bacf2b66e409465a57989d936dcb319296544777b456450acffa6997c0a1d93d19444713aea670eb70898d6fa6b745e07ecb1b5d639d72b4a83fa3a7d71b708",,,"2022-03-21T21:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS","OTHER OBJECT","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2022-03-21T21:50:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","8500","W","IRVING PARK RD","1614",,,,,,,"1","NO INDICATION OF INJURY","0","0","0","0","0","2","0","21","2","3","41.952309212","-87.839187905","POINT (-87.839187905287 41.952309212163)"
"b3a19cadfe8d55d628ca7fa88e77215db0c23ea26f6ef6560106dfe3dcf1baee34721b9da4f83af4b918db9eebc5813cfe8383e37fdaa196ed4aa4ccf5a4e679",,,"2022-03-21T21:00:00.000","20","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2022-03-22T12:41:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","3700","W","LAKE ST","1122",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","21","2","3","41.885179723","-87.718613964","POINT (-87.718613964493 41.885179722738)"
"fa1662e4f56c203c0bb51eaf42db2fd6c101a4bddc8712b7480aaa22e7908b156b6dee196d471502633baf1acc041d4d12a2e751b6630ea65c755eb311238fce",,,"2022-03-21T20:58:00.000","35","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2022-03-21T20:59:00.000","IMPROPER BACKING","UNABLE TO DETERMINE","3113","W","65TH ST","831",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","20","2","3","41.775240407","-87.701210145","POINT (-87.701210145123 41.775240406933)"
"c5d6fa6acdb6d0359a06168fa9275eda8265c1f8caed2f7f2696799fa986623a270c7cb8ba59f71d333d276707f19377bd8b65154c28475151b8832d39aa0369",,,"2022-03-21T20:55:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2022-03-21T20:56:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","5750","W","GRAND AVE","2515",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","20","2","3","41.919665201","-87.770130502","POINT (-87.770130501786 41.919665201328)"
"f70ce9f50ab3e1cedec8d3db662d7f7597ddf30556439c23c77c4e77403739b8d7052c188a5cb3555932ae37e6c6a933cbe7cb93e3cc728faeef6778e7fac5c1",,,"2022-03-21T20:50:00.000","35","STOP SIGN/FLASHER","OTHER","CLEAR","DARKNESS, LIGHTED ROAD","SIDESWIPE OPPOSITE DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"$501 - $1,500","2022-03-21T21:15:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","6300","S","DR MARTIN LUTHER KING JR DR","312",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","20","2","3","41.780211322","-87.615768292","POINT (-87.615768291828 41.780211321839)"
"61130d53ffdc698adb039b978d9fbd9666add080bcfcadaf3f1597fc5edf7a4f7ee425c3fa46dc779464a45133a161fceaf738e01f082280fdaf2eeca13b52ab",,,"2022-03-21T20:48:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS","PEDESTRIAN","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2022-03-21T20:49:00.000","HAD BEEN DRINKING (USE WHEN ARREST IS NOT MADE)","NOT APPLICABLE","5600","W","LE MOYNE ST","2531",,,,,,,"2","INCAPACITATING INJURY","1","0","1","0","0","1","0","20","2","3","41.907674922","-87.765910875","POINT (-87.765910874923 41.907674921799)"
"639ccde5762afb2b54e3e42ad8c3d1a06f9492ae6ee3c3ad977387dcbdd62bc66c72b4a7615d82e9c3c07741e68276097b34a78378baebc0b8deb969646ad937",,,"2022-03-21T20:30:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2022-03-21T20:41:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","UNABLE TO DETERMINE","2717","S","PRINCETON AVE","914",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","20","2","3","41.843494348","-87.634089065","POINT (-87.634089064888 41.843494347844)"
"673a071ccb9eabab547e07408df2b46cbc16d0cb3beca27fb4d0c26ffb78edaf5e2ccdb3a7876c392a597f2881ab99d78c29bd01673f31e4295b984e73c828e6",,,"2022-03-21T20:24:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2022-03-21T20:24:00.000","IMPROPER OVERTAKING/PASSING","IMPROPER OVERTAKING/PASSING","4423","W","79TH ST","834",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","20","2","3","41.74913459","-87.732627438","POINT (-87.732627438468 41.749134590285)"
"f505a84a091590b84ffecda63e0a2c34b7881b45ff10043a56dec1a9fe630b0e1a649223d5c458e30ee6da45c46f9ca7b14a4a1ac26bcf28ed097f62f26500bb",,,"2022-03-21T20:19:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS","PARKED MOTOR VEHICLE","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2022-03-21T21:37:00.000","IMPROPER BACKING","UNABLE TO DETERMINE","2000","E","HAYES DR","331",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","20","2","3","41.780503236","-87.577547876","POINT (-87.577547876387 41.780503235854)"
"55817956385aa6e01b27bcc8f58270e7fac1a2b8c9914f917d54317474cbdf780fcdbdb2a76a7186d21adab937229d8afefb070613ed305f9f868b9dd1d90baa",,,"2022-03-21T20:14:00.000","15","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","REAR END","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS",,"NO INJURY / DRIVE AWAY",,"Y",,"OVER $1,500","2022-03-21T21:10:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","6448","S","KEDZIE AVE","823",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","5","0","20","2","3","41.775639149","-87.703206859","POINT (-87.703206859061 41.775639149418)"
"9c63e9a61aff42b8ac62fb7bce2d8767ec02980fbc7b79c87fb8040d87f4fc47842cbe307c0e7502f1b0359cdd4daf991483c3f40b328c4d1db4ac0696939aef",,,"2022-03-21T20:10:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2022-03-21T21:40:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","1733","W","GRAND AVE","1215",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","20","2","3","41.890813277","-87.670894796","POINT (-87.670894796438 41.890813276886)"
"bcde2ed9495e8f1bf6c52c5c978302ab4158d910949ccce0436682de4032d2919ff9058c28bb085f610836979845b70bbc5ad80b9c740e876ae613e61ab672a6",,,"2022-03-21T19:57:00.000","30","STOP SIGN/FLASHER","NO CONTROLS","CLEAR","DUSK","REAR END","Y-INTERSECTION",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,"Y","$501 - $1,500","2022-03-21T20:30:00.000","FOLLOWING TOO CLOSELY","UNABLE TO DETERMINE","500","E","MORGAN DR","233",,,,,,,"2","REPORTED, NOT EVIDENT","3","0","0","0","3","1","0","19","2","3","41.79378884","-87.612923341","POINT (-87.612923340911 41.793788839828)"
"9685603c2426211f8671097d9e1c74853c83b1166693a5b55f3442b8ee5959e1319a3a3461ff3c0a068fd8da65b934a9d40b555c55bdf379ba4f8ed65e71c347",,,"2022-03-21T19:55:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","RAIN","DARKNESS, LIGHTED ROAD","TURNING","CENTER TURN LANE",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2022-03-22T10:58:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","231","E","WACKER DR","114",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","2","3","41.887801411","-87.621341693","POINT (-87.621341692746 41.88780141094)"
"89353422224ce5f24e2c54ec7179cee2a59f18fbcbc488a1218f9ea3043cf204c2354cf45ffcd557c1c5fa41796e738d1ee2c38519a4d663f6fd905c71d01e8b",,,"2022-03-21T19:52:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2022-03-21T19:52:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","UNABLE TO DETERMINE","3107","W","FULLERTON AVE","1414",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","19","2","3","41.924629604","-87.704976103","POINT (-87.704976103371 41.924629603681)"
"4331f11978aa1e0b3e82ed293da7b47aea0ac62a21bbc262ab12de1947f16453088f52562ef948842827931ed5af950ca7ca3f165bcee7c13309c4d0266eba5f",,,"2022-03-21T19:50:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DUSK","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"CURVE, LEVEL","DRY","NO DEFECTS",,"INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2022-03-21T19:57:00.000","IMPROPER OVERTAKING/PASSING","NOT APPLICABLE","600","E","MORGAN DR","233",,"N","N",,,,"2","FATAL","4","2","0","2","0","1","0","19","2","3","41.793258191","-87.610947544","POINT (-87.610947544466 41.793258191206)"
"7ce1e63882e5efa19ca912654fc0c6e3b9a1a0914bc7ec2a82b99ead33c2e0b8e6ed9360ff212d68346520d461492a3f20080bf6d790c5ad65d0a53800dbd108",,,"2022-03-21T19:41:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2022-03-21T19:41:00.000","FOLLOWING TOO CLOSELY","FOLLOWING TOO CLOSELY","634","W","ROOSEVELT RD","124",,,,,,,"3","NO INDICATION OF INJURY","0","0","0","0","0","3","0","19","2","3","41.867310033","-87.64359022","POINT (-87.643590220245 41.867310032947)"
"ba6cca939ffb3553ac815bc94513a23fb0bf83da060431ee8e55e4a1f9c9bb6c116c9ebb6411b7e1840a5bf0f5766578ed9a098021e22d52bae10b352408c4fd",,,"2022-03-21T19:40:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2022-03-21T19:41:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","IMPROPER TURNING/NO SIGNAL","5109","S","WENTWORTH AVE","225",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","5","0","19","2","3","41.801491106","-87.630550561","POINT (-87.630550560693 41.801491105523)"
"39561b59ee396843f06b50c769fd6fef6ae5f2e536012bb50124ea852a3dc1257582cd00cec0ce7b50174f2266eb1c1c5ae7251c2179314d62ba758289e18e1e",,,"2022-03-21T19:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","SIDESWIPE SAME DIRECTION","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2022-03-21T19:53:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","NOT APPLICABLE","159","E","LA SALLE DR","1814",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","2","3","41.913407546","-87.625788942","POINT (-87.625788941845 41.913407546097)"
"7c1225e259547a862c3314107680d53062bda790752a0a0370ef66d284eed3e9d01094a9e57d494b99a09a5101a8c3cb590cf27fae29502b3ca854fda15cf4fb",,,"2022-03-21T19:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2022-03-21T23:10:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","832","N","CHRISTIANA AVE","1121",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","19","2","3","41.896472322","-87.710084818","POINT (-87.710084817797 41.896472322317)"
"a66df9531501204a6d75fbab54fe2f2a3434c7dc6c9dd3ffe387d66efe3613b2b7d1cf16b44bc493abbd383be119eac1ac73a640ea8a4beb658832652951f28b",,,"2022-03-21T19:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","RUT, HOLES","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2022-03-21T21:15:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","7700","S","KEDZIE AVE","835",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","2","3","41.75335698","-87.70264255","POINT (-87.70264255049 41.753356980012)"
